Daily Event Digest is sent for Calendar Events where reminders are set.,Resumo diário de eventos é enviado para Eventos do Calendário onde há lembretes definidos.
Daily Events should finish on the Same Day.,Eventos diários devem terminar no mesmo dia.
Daily Maintenance,Manutenção diária
Dark Theme,Tema escuro
Dashboard Chart,Gráfico do dashboard
Dashboard Chart Field,Campo do gráfico do dashboard
Display,Exibir
Display Depends On (JS),Exibição depende de (JS)
Divider,Divisor
Do not create new user if user with email does not exist in the system,Não criar novo usuário se o usuário com esse e-mail não existir no sistema
Do not edit headers which are preset in the template,Não edite cabeçalhos que já vêm predefinidos no modelo
Do not warn me again about {0},Não me avise novamente sobre {0}
Do you still want to proceed?,Você ainda deseja continuar?
Do you want to cancel all linked documents?,Você deseja cancelar todos os documentos vinculados?
Doc Event,Evento do Doc
Doc Events,Eventos do Doc
Doc Status,Status do Doc
DocField,DocField
DocPerm,DocPerm
DocShare,DocShare
DocStatus of the following states have changed:<br><strong>{0}</strong><br>|||\t\t\t\tDo you want to update the docstatus of existing documents in those states?<br>|||\t\t\t\tThis does not undo any effect bought in by the document's existing docstatus.|||\t\t\t\t,O DocStatus dos seguintes estados foi alterado:<br><strong>{0}</strong><br>|||\t\t\t\tDeseja atualizar o docstatus dos documentos existentes nesses estados?<br>|||\t\t\t\tIsso não desfaz nenhum efeito provocado pelo docstatus atual do documento.|||\t\t\t\t
DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,O DocType <b>{0}</b> informado para o campo <b>{1}</b> deve ter ao menos um campo Link
DocType Action,Ação do DocType
DocType Event,Evento do DocType
DocType Layout,Layout do DocType
DocType Layout Field,Campo de layout do DocType
DocType Link,Link do DocType
DocType Missing,DocType ausente
DocType State,Estado do DocType
DocType View,Visualização do DocType
DocType can not be merged,DocType não pode ser mesclado
DocType can only be renamed by Administrator,DocType só pode ser renomeado pelo Administrador
DocType is a Table / Form in the application.,DocType é uma Tabela/Formulário na aplicação.
DocType is required,DocType é obrigatório
DocType must be Submittable for the selected Doc Event,DocType deve ser enviável para o Evento de Doc selecionado
DocType must have atleast one field,DocType deve ter ao menos um campo
DocType not supported by Log Settings.,DocType não suportado em Configurações de Log.
DocType on which this Workflow is applicable.,DocType no qual este Fluxo de Trabalho se aplica.
DocType required,DocType obrigatório
DocType {0} does not exist.,DocType {0} não existe.
DocType {} not found,DocType {} não encontrado
DocType's name should not start or end with whitespace,O nome do DocType não deve começar ou terminar com espaço em branco
"DocTypes cannot be modified, please use {0} instead","DocTypes não podem ser modificados, use {0} no lugar"
Doctype,Doctype
Doctype name is limited to {0} characters ({1}),Nome do Doctype é limitado a {0} caracteres ({1})
Doctype required,Doctype obrigatório
Document Follow Notification,Notificação de acompanhamento de documento
Document Links Row #{0}: Could not find field {1} in {2} DocType,Linha #{0} de Links de Documento: não foi possível encontrar o campo {1} no DocType {2}
Document Links Row #{0}: Invalid doctype or fieldname.,Linha #{0} de Links de Documento: doctype ou nome de campo inválido.
Document Links Row #{0}: Parent DocType is mandatory for internal links,Linha #{0} de Links de Documento: DocType pai é obrigatório para links internos
Document Links Row #{0}: Table Fieldname is mandatory for internal links,Linha #{0} de Links de Documento: nome de campo de tabela é obrigatório para links internos
Document Name must not be empty,O nome do documento não pode estar vazio
Document Naming Rule,Regra de nomenclatura de documento
Document Naming Rule Condition,Condição da regra de nomenclatura de documento
Document Queued,Documento enfileirado
Document Restoration Summary,Resumo da restauração de documento
Document Restored,Documento restaurado
Document Saved,Documento salvo
Document Share Key,Chave de compartilhamento de documento
Document Share Key Expiry (in Days),Expiração da chave de compartilhamento de documento (em dias)
Document Share Report,Relatório de compartilhamento de documento
Document Status,Status do documento
Document Type and Function are required to create a number card,Tipo de Documento e Função são obrigatórios para criar um cartão numérico
Document Type is not importable,Tipo de Documento não é importável
Document Type is not submittable,Tipo de Documento não é enviável
Document Type to Track,Tipo de Documento a monitorar
Document Type {0} has been repeated.,Tipo de Documento {0} foi repetido.
Document Types,Tipos de Documento
Document Types (Select Permissions Only),Tipos de Documento (somente selecionar permissões)
Document Types and Permissions,Tipos de Documento e Permissões
Document Unlocked,Documento desbloqueado
Document cannot be used as a filter value,Documento não pode ser usado como valor de filtro
Document follow is not enabled for this user.,Acompanhamento de documento não está habilitado para este usuário.
Document has been cancelled,Documento foi cancelado
Document has been submitted,Documento foi enviado
Document is in draft state,Documento está em estado de rascunho
Document is only editable by users with role,Documento só pode ser editado por usuários com o perfil
Document not Relinked,Documento não revinculado
Document renamed from {0} to {1},Documento renomeado de {0} para {1}
Document renaming from {0} to {1} has been queued,Renomeação do documento de {0} para {1} foi enfileirada
Document type is required to create a dashboard chart,Tipo de documento é obrigatório para criar um gráfico de dashboard
Document {0} Already Restored,Documento {0} já restaurado
Document {0} has been set to state {1} by {2},Documento {0} foi definido para o estado {1} por {2}
Documentation,Documentação
Documents,Documentos
Documents restored successfully,Documentos restaurados com sucesso
Deny,Negar
Department,Departamento
Dependencies,Dependências
Dependencies & Licenses,Dependências e licenças
Descendants Of,Descendentes de
Descendants Of (inclusive),Descendentes de (inclusive)
Description to inform the user about any action that is going to be performed,Descrição para informar o usuário sobre qualquer ação que será executada
Designation,Cargo
Desk User,Usuário do Desk
Desktop Icon,Ícone da área de trabalho
Desktop Layout,Layout da área de trabalho
Desktop Settings,Configurações da área de trabalho
Detect CSV type,Detectar tipo de CSV
Did not add,Não adicionado
Did not remove,Não removido
Diff,Diferença
"Different \"States\" this document can exist in. Like \"Open\", \"Pending Approval\" etc.","\"Estados\" diferentes em que este documento pode existir. Como \"Aberto\", \"Aguardando Aprovação\" etc."
Dinars,Dinares
Directory Server,Servidor de diretório
Disable Change Log Notification,Desativar notificação de log de alterações
Disable Document Sharing,Desativar compartilhamento de documento
Disable Product Suggestion,Desativar sugestão de produto
Disable Report,Desativar relatório
Disable Signup for your site,Desativar cadastro no seu site
Disable Standard Email Footer,Desativar rodapé padrão de e-mail
Disable System Update Notification,Desativar notificação de atualização do sistema
Disable Username/Password Login,Desativar login com usuário/senha
Disable signups,Desativar cadastros
Discard {0},Descartar {0}
Discard?,Descartar?
Discarded,Descartado
Disclaimer: These indexes are suggested based on data and queries performed during this recording. These suggestions may or may not help.,Aviso: estes índices são sugeridos com base nos dados e consultas realizadas durante esta gravação. Essas sugestões podem ou não ajudar.
Discussion Reply,Resposta da discussão
Discussion Topic,Tópico da discussão
Dismiss,Dispensar
Display,Exibir
Display Depends On (JS),Exibição depende de (JS)
Divider,Divisor
Do not create new user if user with email does not exist in the system,Não criar novo usuário se o usuário com esse e-mail não existir no sistema
Do not edit headers which are preset in the template,Não edite cabeçalhos que já vêm predefinidos no modelo
Do not warn me again about {0},Não me avise novamente sobre {0}
Do you still want to proceed?,Você ainda deseja continuar?
Do you want to cancel all linked documents?,Você deseja cancelar todos os documentos vinculados?
Doc Event,Evento do Doc
Doc Events,Eventos do Doc
Doc Status,Status do Doc
DocField,DocField
DocPerm,DocPerm
DocShare,DocShare
DocStatus of the following states have changed:<br><strong>{0}</strong><br>|||\t\t\t\tDo you want to update the docstatus of existing documents in those states?<br>|||\t\t\t\tThis does not undo any effect bought in by the document's existing docstatus.|||\t\t\t\t,O DocStatus dos seguintes estados foi alterado:<br><strong>{0}</strong><br>|||\t\t\t\tDeseja atualizar o docstatus dos documentos existentes nesses estados?<br>|||\t\t\t\tIsso não desfaz nenhum efeito provocado pelo docstatus atual do documento.|||\t\t\t\t
DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,O DocType <b>{0}</b> informado para o campo <b>{1}</b> deve ter ao menos um campo Link
DocType Action,Ação do DocType
DocType Event,Evento do DocType
DocType Layout,Layout do DocType
DocType Layout Field,Campo de layout do DocType
DocType Link,Link do DocType
DocType Missing,DocType ausente
DocType State,Estado do DocType
DocType View,Visualização do DocType
DocType can not be merged,DocType não pode ser mesclado
DocType can only be renamed by Administrator,DocType só pode ser renomeado pelo Administrador
DocType is a Table / Form in the application.,DocType é uma Tabela/Formulário na aplicação.
DocType is required,DocType é obrigatório
DocType must be Submittable for the selected Doc Event,DocType deve ser enviável para o Evento de Doc selecionado
DocType must have atleast one field,DocType deve ter ao menos um campo
DocType not supported by Log Settings.,DocType não suportado em Configurações de Log.
DocType on which this Workflow is applicable.,DocType no qual este Fluxo de Trabalho se aplica.
DocType required,DocType obrigatório
DocType {0} does not exist.,DocType {0} não existe.
DocType {} not found,DocType {} não encontrado
DocType's name should not start or end with whitespace,O nome do DocType não deve começar ou terminar com espaço em branco
"DocTypes cannot be modified, please use {0} instead","DocTypes não podem ser modificados, use {0} no lugar"
Doctype,Doctype
Doctype name is limited to {0} characters ({1}),Nome do Doctype é limitado a {0} caracteres ({1})
Doctype required,Doctype obrigatório
Document Follow Notification,Notificação de acompanhamento de documento
Document Links Row #{0}: Could not find field {1} in {2} DocType,Linha #{0} de Links de Documento: não foi possível encontrar o campo {1} no DocType {2}
Document Links Row #{0}: Invalid doctype or fieldname.,Linha #{0} de Links de Documento: doctype ou nome de campo inválido.
Document Links Row #{0}: Parent DocType is mandatory for internal links,Linha #{0} de Links de Documento: DocType pai é obrigatório para links internos
Document Links Row #{0}: Table Fieldname is mandatory for internal links,Linha #{0} de Links de Documento: nome de campo de tabela é obrigatório para links internos
Document Name must not be empty,O nome do documento não pode estar vazio
Document Naming Rule,Regra de nomenclatura de documento
Document Naming Rule Condition,Condição da regra de nomenclatura de documento
Document Queued,Documento enfileirado
Document Restoration Summary,Resumo da restauração de documento
Document Restored,Documento restaurado
Document Saved,Documento salvo
Document Share Key,Chave de compartilhamento de documento
Document Share Key Expiry (in Days),Expiração da chave de compartilhamento de documento (em dias)
Document Share Report,Relatório de compartilhamento de documento
Document Status,Status do documento
Document Type and Function are required to create a number card,Tipo de Documento e Função são obrigatórios para criar um cartão numérico
Document Type is not importable,Tipo de Documento não é importável
Document Type is not submittable,Tipo de Documento não é enviável
Document Type to Track,Tipo de Documento a monitorar
Document Type {0} has been repeated.,Tipo de Documento {0} foi repetido.
Document Types,Tipos de Documento
Document Types (Select Permissions Only),Tipos de Documento (somente selecionar permissões)
Document Types and Permissions,Tipos de Documento e Permissões
Document Unlocked,Documento desbloqueado
Document cannot be used as a filter value,Documento não pode ser usado como valor de filtro
Document follow is not enabled for this user.,Acompanhamento de documento não está habilitado para este usuário.
Document has been cancelled,Documento foi cancelado
Document has been submitted,Documento foi enviado
Document is in draft state,Documento está em estado de rascunho
Document is only editable by users with role,Documento só pode ser editado por usuários com o perfil
Document not Relinked,Documento não revinculado
Document renamed from {0} to {1},Documento renomeado de {0} para {1}
Document renaming from {0} to {1} has been queued,Renomeação do documento de {0} para {1} foi enfileirada
Document type is required to create a dashboard chart,Tipo de documento é obrigatório para criar um gráfico de dashboard
Document {0} Already Restored,Documento {0} já restaurado
Document {0} has been set to state {1} by {2},Documento {0} foi definido para o estado {1} por {2}
Documentation,Documentação
Documents,Documentos
Documents restored successfully,Documentos restaurados com sucesso
Documents that failed to restore,Documentos que falharam ao restaurar
Documents that were already restored,Documentos que já estavam restaurados
Domain,Domínio
Domain Name,Nome do domínio
Domain Settings,Configurações de domínio
Domains,Domínios
"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","Não codifique em HTML tags como &lt;script&gt; ou apenas caracteres como &lt; ou &gt;, pois eles podem ser usados intencionalmente neste campo"
Don't Import,Não importar
Don't Override Status,Não sobrescrever status
Don't Send Emails,Não enviar e-mails
"Don't encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","Não codifique tags HTML como &lt;script&gt; ou apenas caracteres como &lt; ou &gt;, pois eles podem ser usados intencionalmente neste campo"
Don't have an account?,Não tem uma conta?
Double click to edit label,Clique duplo para editar rótulo
Download Backups,Baixar backups
Download Data,Baixar dados
Download Files Backup,Baixar backup de arquivos
Download Link,Baixar link
Download PDF,Baixar PDF
Download Report,Baixar relatório
Download Template,Baixar modelo
Download Your Data,Baixar seus dados
Download as CSV,Baixar como CSV
Download vCard,Baixar vCard
Download vCards,Baixar vCards
Drag,Arrastar
Drag & Drop a section here from another tab,Arraste e solte uma seção aqui de outra aba
Drag columns to set order. Column width is set in percentage. The total width should not be more than 100. Columns marked in red will be removed.,Arraste colunas para definir a ordem. A largura da coluna é definida em percentual. A largura total não deve ser maior que 100. Colunas marcadas em vermelho serão removidas.
Drag elements from the sidebar to add. Drag them back to trash.,Arraste elementos da barra lateral para adicionar. Arraste-os de volta para a lixeira.
Drag to add state,Arraste para adicionar estado
Drop files here,Solte os arquivos aqui
Dropdowns,Listas suspensas
Duplicate Entry,Entrada duplicada
Duplicate Filter Name,Nome de filtro duplicado
Duplicate Name,Nome duplicado
Duplicate current row,Duplicar linha atual
Duplicate field,Duplicar campo
Duplicate rows,Duplicar linhas
Duplicate {0} rows,Duplicar {0} linhas
Dynamic,Dinâmico
Dynamic Link,Link dinâmico
ESC,ESC
Edit Address in Form,Editar endereço no formulário
Edit Auto Email Report Settings,Editar configurações do relatório automático por e-mail
Edit Chart,Editar gráfico
Edit Custom Block,Editar bloco personalizado
Edit Custom HTML,Editar HTML personalizado
Edit Existing,Editar existente
Edit Filter,Editar filtro
Edit Filters,Editar filtros
Edit Footer,Editar rodapé
Edit Format,Editar formato
Edit HTML,Editar HTML
Edit Header,Editar cabeçalho
Edit Heading,Editar título
Edit Letter Head,Editar cabeçalho de carta
Edit Letter Head Footer,Editar rodapé do cabeçalho de carta
Edit Links,Editar links
Edit Number Card,Editar cartão numérico
Edit Onboarding,Editar onboarding
Edit Print Format,Editar formato de impressão
Edit Properties,Editar propriedades
Edit Quick List,Editar lista rápida
Edit Shortcut,Editar atalho
Edit Values,Editar valores
Edit mode,Modo de edição
Edit the {0} Doctype,Editar o Doctype {0}
Edit to add content,Edite para adicionar conteúdo
Edit your response,Edite sua resposta
Edit your workflow visually using the Workflow Builder.,Edite seu fluxo de trabalho visualmente usando o Workflow Builder.
Edit {0},Editar {0}
Editable Grid,Grade editável
Editing {0},Editando {0}
Eg. smsgateway.com/api/send_sms.cgi,Ex.: smsgateway.com/api/send_sms.cgi
Either key or IP flag is required.,É necessário informar a chave ou a flag de IP.
Element Selector,Seletor de elemento
Email,E-mail
Email Account Disabled.,Conta de e-mail desativada.
Email Account added multiple times,Conta de e-mail adicionada várias vezes
Email Account not setup. Please create a new Email Account from Settings > Email Account,Conta de e-mail não configurada. Crie uma nova Conta de E-mail em Configurações > Conta de E-mail
Email Account {0} Disabled,Conta de e-mail {0} desativada
Cannot Download Report due to insufficient permissions,Não é possível baixar o relatório devido a permissões insuficientes
Cannot Fetch Values,Não é possível buscar valores
Cannot Remove,Não é possível remover
Cannot Update After Submit,Não é possível atualizar após Enviar
Cannot access file path {0},Não é possível acessar o caminho do arquivo {0}
Cannot cancel before submitting while transitioning from <b>{0} State</b> to <b>{1} State</b>,Não é possível cancelar antes de enviar durante a transição de <b>Estado {0}</b> para <b>Estado {1}</b>
Cannot cancel before submitting. See Transition {0},Não é possível cancelar antes de enviar. Veja a Transição {0}
Cannot cancel {0}.,Não é possível cancelar {0}.
Cannot change docstatus from 0 (Draft) to 2 (Cancelled),Não é possível alterar docstatus de 0 (Rascunho) para 2 (Cancelado)
Cannot change docstatus from 1 (Submitted) to 0 (Draft),Não é possível alterar docstatus de 1 (Enviado) para 0 (Rascunho)
Cannot change state of Cancelled Document <b>({0} State)</b>,Não é possível alterar o estado de Documento Cancelado <b>(Estado {0})</b>
Cannot change state of Cancelled Document. Transition row {0},Não é possível alterar o estado de Documento Cancelado. Linha de transição {0}
Cannot change to/from autoincrement autoname in Customize Form,Não é possível alterar para/de autoname autoincrement em Personalizar Formulário
Cannot create a {0} against a child document: {1},Não é possível criar um {0} para um documento filho: {1}
Cannot create private workspace of other users,Não é possível criar área de trabalho privada de outros usuários
Cannot delete Desktop Icon '{0}' as it is restricted,Não é possível excluir o ícone de Desktop '{0}', pois ele é restrito
Cannot delete Home and Attachments folders,Não é possível excluir as pastas Início e Anexos
Cannot delete or cancel because {0} {1} is linked with {2} {3} {4},Não é possível excluir ou cancelar porque {0} {1} está vinculado a {2} {3} {4}
Cannot delete standard action. You can hide it if you want,Não é possível excluir ação padrão. Você pode ocultá-la se quiser
Cannot delete standard document state.,Não é possível excluir estado padrão de documento.
Cannot delete standard field <strong>{0}</strong>. You can hide it instead.,Não é possível excluir o campo padrão <strong>{0}</strong>. Você pode ocultá-lo.
Cannot delete standard field. You can hide it if you want,Não é possível excluir campo padrão. Você pode ocultá-lo se quiser
Cannot delete standard link. You can hide it if you want,Não é possível excluir link padrão. Você pode ocultá-lo se quiser
Cannot delete system generated field <strong>{0}</strong>. You can hide it instead.,Não é possível excluir o campo gerado pelo sistema <strong>{0}</strong>. Você pode ocultá-lo.
Cannot delete {0},Não é possível excluir {0}
Cannot delete {0} as it has child nodes,Não é possível excluir {0} pois possui nós filhos
Cannot edit Standard Dashboards,Não é possível editar Painéis padrão
Cannot edit Standard Notification. To edit, please disable this and duplicate it,Não é possível editar Notificação padrão. Para editar, desabilite esta e duplique-a
Cannot edit Standard charts,Não é possível editar gráficos padrão
Cannot edit a standard report. Please duplicate and create a new report,Não é possível editar um relatório padrão. Duplique e crie um novo relatório
Cannot edit cancelled document,Não é possível editar documento cancelado
Cannot edit filters for standard charts,Não é possível editar filtros de gráficos padrão
Cannot edit filters for standard number cards,Não é possível editar filtros de cartões numéricos padrão
Cannot edit standard fields,Não é possível editar campos padrão
Cannot enable {0} for a non-submittable doctype,Não é possível habilitar {0} para um doctype não enviável
Cannot find file {} on disk,Não é possível encontrar o arquivo {} em disco
Cannot get file contents of a Folder,Não é possível obter conteúdo de arquivo de uma Pasta
Cannot have multiple printers mapped to a single print format.,Não pode haver múltiplas impressoras mapeadas para um único formato de impressão.
Cannot import table with more than 5000 rows.,Não é possível importar tabela com mais de 5000 linhas.
Cannot link cancelled document: {0},Não é possível vincular documento cancelado: {0}
Cannot map because following condition fails:,Não é possível mapear porque a seguinte condição falhou:
Cannot match column {0} with any field,Não é possível corresponder a coluna {0} com nenhum campo
Cannot move row,Não é possível mover linha
Cannot remove ID field,Não é possível remover campo ID
Cannot set 'Report' permission if 'Only If Creator' permission is set,Não é possível definir permissão de 'Relatório' se a permissão 'Somente Se Criador' estiver definida
Cannot set Notification with event {0} on Document Type {1},Não é possível definir Notificação com evento {0} no Tipo de Documento {1}
Cannot share {0} with submit permission as the doctype {1} is not submittable,Não é possível compartilhar {0} com permissão de envio, pois o doctype {1} não é enviável
Cannot submit {0}.,Não é possível enviar {0}.
Cannot update {0},Não é possível atualizar {0}
Cannot use sub-query here.,Não é possível usar subconsulta aqui.
Cannot use {0} in order/group by,Não é possível usar {0} em order/group by
Cannot {0} {1}.,Não é possível {0} {1}.
Capitalization doesn't help very much.,Uso de maiúsculas não ajuda muito.
Card Break,Quebra de cartão
Card Label,Rótulo do cartão
Card Links,Links do cartão
Category,Categoria
Change,Alterar
Change Image,Alterar imagem
Change Letter Head,Alterar cabeçalho
Change Print Format,Alterar formato de impressão
Changed at,Alterado em
Changed by,Alterado por
Changelog Feed,Feed de changelog
Changes,Alterações
Changing any setting will reflect on all the email accounts associated with this domain.,Alterar qualquer configuração refletirá em todas as contas de e-mail associadas a este domínio.
Changing rounding method on site with data can result in unexpected behaviour.,Alterar o método de arredondamento em um site com dados pode resultar em comportamento inesperado.
Chart Type,Tipo de gráfico
Chat,Chat
Check Request URL,Verificar URL da requisição
"Check columns to select, drag to set order.","Marque as colunas para selecionar, arraste para definir a ordem."
Check this if the Update Value is a formula or expression (e.g. doc.amount * 2). Leave unchecked for plain text values.,Marque isto se o Valor de Atualização for uma fórmula ou expressão (ex.: doc.amount * 2). Deixe desmarcado para valores de texto simples.
Check this if you don't want users to sign up for an account on your site. Users won't get desk access unless you explicitly provide it.,Marque isto se você não quiser que usuários se cadastrem no seu site. Os usuários não terão acesso ao desk a menos que você conceda explicitamente.
"Check to display the full numeric value (e.g., 1,234,567 instead of 1.2M).","Marque para exibir o valor numérico completo (ex.: 1,234,567 em vez de 1.2M)."
Checking one moment,Verificando um momento
Checking this will enable tracking page views for blogs, web pages, etc.,Marcar isto habilitará o rastreamento de visualizações de página para blogs, páginas web etc.
